"User id",Username,"Trick id","Trick Name",Catches,Duration,Date,Notes,"Video url",Logged
00h,"Ameron Rosvall",792,"4 ball 615 mills mess variation",100,,2020-12-18,,,2020-12-18
00h,"Ameron Rosvall",881,"5 club cascade in singles with a club balanced on the head",33,,2020-11-24,"not quite a pb",http://https://www.instagram.com/p/CH_PAABg0kc/,2020-11-24
00h,"Ameron Rosvall",927,"4 ball async fountain blind behind the back",100,,2018-09-08,"Big Norwiks",,2018-09-08
00h,"Ameron Rosvall",927,"4 ball async fountain blind behind the back",46,,2019-05-26,"130g beanbags",,2019-05-26
00h,"Ameron Rosvall",927,"4 ball async fountain blind behind the back",404,,2019-11-08,"Big Norwiks",,2019-11-08
00h,"Ameron Rosvall",927,"4 ball async fountain blind behind the back",646,,2020-12-30,"big norwiks and collect",,2020-12-30
00h,"Ameron Rosvall",927,"4 ball async fountain blind behind the back",1005,00:03:39,2021-04-20,"Sweet! big norwiks, stopped time estimated",,2021-04-20
00h,"Ameron Rosvall",938,"4 ring async fountain blind",4,,2019-04-20,"to pulldown :)",,2019-04-20
00h,"Ameron Rosvall",939,"3 ring reverse cascade blind",7,,2019-04-20,"to pulldown :) pretty sure there\'s lots of ring jugglers who can do some body roll pattern for 100 catches blind",,2019-04-20
00h,"Ameron Rosvall",939,"3 ring reverse cascade blind",62,,2019-09-11,,,2019-09-11
00h,"Ameron Rosvall",969,"3 ball 3 half shower",100,,2020-12-17,"while balancing a salerno ring with a ball spinning inside on my foot",,2020-12-17
00h,"Ameron Rosvall",992,"8 ring [44]",238,,2019-12-31,"32cm babache",http://https://www.instagram.com/p/B6vdmbOnBwn/,2019-12-31
00h,"Ameron Rosvall",1025,"3 ball 5313",,00:02:50,2021-12-30,stopped,,2021-12-30
00h,"Ameron Rosvall",1031,"6 club [33] in singles",134,,2020-03-31,"Pretty sure this is a pb, if not, it certainly was the most relaxed this pattern ever felt. Stopped with cf",,2020-03-31
00h,"Ameron Rosvall",1031,"6 club [33] in singles",126,,2020-04-17,,http://https://www.youtube.com/watch?v=_9PpMFM-tk4,2020-04-18
00h,"Ameron Rosvall",1031,"6 club [33] in singles",142,,2020-04-18,"Got nervous and collected.",,2020-04-18
00h,"Ameron Rosvall",1031,"6 club [33] in singles",155,,2020-09-23,"Got nervous and dropped 1 trying to collect :(",,2020-09-23
00h,"Ameron Rosvall",1031,"6 club [33] in singles",222,,2020-11-14,"Stopped, happy with 100 multiplexes!",,2020-11-14
00h,"Ameron Rosvall",1080,"3 club boston mess in doubles",,00:05:59,2021-12-30,"stopped, clubs peaking from right to left",,2021-12-30
00h,"Ameron Rosvall",1082,"3 club cascade in triples",528,00:04:18,2021-05-03,"ft cf: stopped, moderate speed rather than circus triples",,2021-05-03
00h,"Ameron Rosvall",1083,"5 ball cascade blind behind the back",10,,2020-09-03,"big norwiks, i think i might have discovered what shape i have to form my back and arms into to make it possible for me now",,2020-09-03
00h,"Ameron Rosvall",1131,"3 club 12345",3100,00:14:10,2020-09-27,"All singles and active 2:s except  for one round about 30 seconds in where i forgot an active 2",,2020-09-27
00h,"Ameron Rosvall",1142,"4 ring async fountain in outside throws in flat fronts",18,,2007-08-28,"First time trying",,2020-08-09
00h,"Ameron Rosvall",1142,"4 ring async fountain in outside throws in flat fronts",101,,2007-09-13,,,2020-08-09
00h,"Ameron Rosvall",1142,"4 ring async fountain in outside throws in flat fronts",,00:11:20,2008-09-13,"40cm babache",,2020-08-08
00h,"Ameron Rosvall",1143,"2 ball 501",,00:02:15,2007-11-04,"with the 1 behind the back",,2020-08-09
00h,"Ameron Rosvall",1154,"3 club treblas in doubles",106,,2020-08-10,"Test, when creating patterns, body throws make treblas instead of alberts and vice versa with reverse body throws. A bug?",,2020-08-10
00h,"Ameron Rosvall",1184,"3 club cascade with arms crossed",600,00:05:00,2020-09-27,"Doubles, not reverse, left arm over right.",,2020-09-27
00h,"Ameron Rosvall",1185,"3 club cascade in doubles with arms crossed",600,00:05:00,2020-09-27,"Not reverse, left arm over right.",,2020-09-27
00h,"Ameron Rosvall",1201,"3 club cascade in half contortionist",,00:03:00,2009-02-21,,,2020-08-27
00h,"Ameron Rosvall",1201,"3 club cascade in half contortionist",,00:03:18,2020-08-27,,http://https://www.youtube.com/watch?v=J2mpYUpAzeo,2020-08-27
00h,"Ameron Rosvall",1203,"3 ball box blind",62,,2020-12-17,bruh,,2020-12-17
00h,"Ameron Rosvall",1209,"4 club async fountain in singles on a unicycle",125,,2009-06-19,"One-foot idling a 20\"uni",,2020-08-31
00h,"Ameron Rosvall",1209,"4 club async fountain in singles on a unicycle",126,,2020-09-29,"One-foot idling a 20\" unicycle, actually surpassed my old record!? Did I really practice this back in the day?",,2020-09-29
00h,"Ameron Rosvall",1307,"3 club 12t345 in singles",2980,00:13:35,2020-09-27,"collect, the songs i listened to were longer than i thought",,2020-09-27
00h,"Ameron Rosvall",1319,"6 ring [33] mills mess variation",,00:04:25,2020-11-23,"Had to try it for the memes. cf",,2020-11-23
00h,"Ameron Rosvall",1326,"6 ball async fountain blind behind the back",8,,2020-12-19,"smol norwiks",,2020-12-19
00h,"Ameron Rosvall",1359,"4 ball async fountain laying down",164,,2021-12-30,"stopped, overhead technique, harder than clubs! xD",,2021-12-30
00h,"Ameron Rosvall",1362,"3 ring cascade in flats",104,,2021-12-31,"not the pro technique",,2021-12-31
00h,"Ameron Rosvall",1373,"4 club async fountain in flat fronts",,00:05:30,2020-11-23,singles,,2020-11-23
00h,"Ameron Rosvall",1373,"4 club async fountain in flat fronts",,00:07:03,2022-01-07,"singles, ft, cf - go for it Bence!",,2022-01-07
00h,"Ameron Rosvall",1388,"5 ball (6x,4)* with a club balanced on the head",12,,2020-12-18,"bullied softly",,2020-12-18
00h,"Ameron Rosvall",1388,"5 ball (6x,4)* with a club balanced on the head",20,,2020-12-19,"i predict lots of bullying ;)  :(",http://https://www.instagram.com/p/CI_ZpSQgMuD/,2020-12-19
00h,"Ameron Rosvall",1400,"4 club scissors",162,,2021-04-19,singles,http://https://www.instagram.com/p/CN26hU_g8Dy/,2021-04-19
00h,"Ameron Rosvall",1457,"3 ball cascade laying down",,00:11:32,2021-12-30,"Done with overheads technique, but maybe straight arms at side of body would count too?",,2021-12-30
00h,"Ameron Rosvall",1466,"4 ball async fountain in half contortionist",27,,2021-06-06,"Agreed, I hate this trick now :(",,2021-06-06
00h,"Ameron Rosvall",1543,"3 club 441 in singles",600,,2021-05-02,"stopped, shoulder throw singles on the 4s",,2021-05-02
00h,"Ameron Rosvall",1564,"4 ball async fountain on a rola bola",500,,2006-04-26,"200g beanbags, date approximate",,2021-12-31
00h,"Ameron Rosvall",1566,"4 ball sync fountain on a rola bola",1236,00:04:50,2021-12-31,"ft, stopped - time estimated",,2021-12-31
00h,"Ameron Rosvall",1574,"4 club async fountain in reverse singles",102,,2021-12-30,"probably not pb but anyway, stopped",,2021-12-30
00h,"Ameron Rosvall",1576,"3 ball 4512",,00:05:50,2021-12-30,"drop :( active 2s too strong",,2021-12-30
00h,"Ameron Rosvall",1613,"4 club async fountain in flat fronts in singles",,00:05:30,2020-11-23,,"http:// https://youtu.be/8gIN5feM6oQ ",2020-11-23
00h,"Ameron Rosvall",1613,"4 club async fountain in flat fronts in singles",,00:07:03,2022-01-07,"ft, cf",,2022-01-07
00h,"Ameron Rosvall",1633,"3 ring cascade with arms crossed",501,,2021-12-31,"ft, stopped, not reverse",,2021-12-31
00h,"Ameron Rosvall",1636,"3 ring mills mess in flat fronts",,00:08:05,2022-01-13,,,2022-01-13
00h,"Ameron Rosvall",1646,"4 club async fountain in outside throws",,00:05:30,2020-11-23,,,2020-11-23
00h,"Ameron Rosvall",1646,"4 club async fountain in outside throws",,00:07:03,2022-01-07,"It also counts as this, I guess. singles, ft, cf ",,2022-01-07
00h,"Ameron Rosvall",1668,"3 club backcrosses in one and a halfs with ohshits",103,,2021-05-14,"under too low ceiling! stopped",http://https://www.instagram.com/p/CO3QR7ugS7U/,2021-05-14
00h,"Ameron Rosvall",1669,"3 ball 63501",120,,2020-12-17,"just a comfy siteswap",,2020-12-17
00h,"Ameron Rosvall",1669,"3 ball 63501",,00:05:10,2021-12-30,"still comfy! stopped",,2021-12-30
00h,"Ameron Rosvall",1672,"3 club mills mess in halfs",,01:08:50,2021-04-27,"Just halfs, no ohshits",http://https://www.youtube.com/watch?v=bi689xSypfQ,2021-04-27
00h,"Ameron Rosvall",1719,"2 ball 1 hand async fountain in overheads",129,,2021-12-31,"figuratively impossible, cf",,2021-12-31
00h,"Ameron Rosvall",1754,"3 ball cascade blind on a rola bola",22,,2006-04-26,"date approximate",,2021-12-31
00h,"Ameron Rosvall",1759,"5 ball cascade on a rola bola with a club balanced on the head",32,,2021-01-22,"shaky collect",,2021-01-22
00h,"Ameron Rosvall",1789,"4 club async fountain on a rola bola with a club balanced on the head",172,,2011-12-01,,http://https://www.instagram.com/p/CKU37YyAbCW/,2021-01-22
00h,"Ameron Rosvall",1828,"3 ball cascade with a club balanced on the foot",,00:09:56,2021-03-28,"just wanted to submit something",http://www.youtube.com/watch?v=QCTu4ps6Gso,2021-03-28
00h,"Ameron Rosvall",1828,"3 ball cascade with a club balanced on the foot",5200,00:24:16,2021-12-15,"An impromptu run, catches estimated",,2021-12-15
00h,"Ameron Rosvall",1838,"3 club boston mess in flats",,00:02:11,2021-04-28,"peaking right to left",,2021-04-28
00h,"Ameron Rosvall",1991,"2 ring 1 hand async fountain laying down",50,,2021-12-31,"overheads technique, for badge",,2021-12-31
00h,"Ameron Rosvall",1993,"3 ring cascade laying down",102,,2021-12-31,"ft, stopped, overhead technique, done for 3 ring tricks badge",,2021-12-31
00h,"Ameron Rosvall",2032,"3 ball mills mess in half contortionist",66,,2021-06-06,stopped,,2021-06-06
00h,"Ameron Rosvall",2043,"3 club mills mess in halfs with ohshits",327,00:02:21,2021-05-02,stopped,,2021-05-02
00h,"Ameron Rosvall",2051,"3 club 441 with the 4s as shoulder throws",600,,2021-05-02,"singles, normal 1",,2021-05-02
00h,"Ameron Rosvall",2083,"3 club mills mess on a rola bola",,00:02:50,2021-12-31,"ft, stopped - singles",,2021-12-31
00h,"Ameron Rosvall",2097,"6 ring async fountain in half contortionist",6,,2007-10-07,,,2021-06-06
00h,"Ameron Rosvall",2121,"4 club async fountain in flat fronts in singles with a club balanced on the head",102,,2021-07-12,,,2021-07-12
00h,"Ameron Rosvall",2121,"4 club async fountain in flat fronts in singles with a club balanced on the head",122,,2021-10-07,stopped,,2021-10-07
00h,"Ameron Rosvall",2163,"Most catches in 1 minute of 4 club async fountain in singles",256,,2015-06-24,"Former world record :P",http://https://youtu.be/FfzqnvBXfdQ?t=24,2021-08-20
00h,"Ameron Rosvall",2249,"4 ball mills mess with a club balanced on the head",30,,2021-10-07,,,2021-10-07
